wid	txtid	inv_nr	cth_number	lnr	trans	text	text_tags	text_clean	subscr	matlect	num	sign	corr	deleted	added	ras	rasx	gap	note	link	mrp0sel	combined
20	VSNF 12.112		523	Vs. 4	2		<num/>2	2			<num/>2										1	{'lg': 'Hit', 'mrp1': '2@zwei@@QUANcar@'}
21	VSNF 12.112		523	Vs. 4	PA		<aGr>PA</aGr>	#PA#													1a 1b 1c 1d 	{'lg': 'Hit', 'mrp1': 'PARĪSU@(Hohlmaß)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@', 'mrp2': 'PA=@Laub@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(GIŠ)'}
22	VSNF 12.112		523	Vs. 4	ZÌ.DA		<sGr>ZÌ.DA</sGr>	ZÌ.DA													1a 1b 	{'lg': 'Hit', 'mrp1': 'ZÌ.DA=@Mehl@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
23	VSNF 12.112		523	Vs. 4	DUR₅		<sGr><laes_in/>DUR₅<laes_fin/></sGr>	⸢DUR₅⸣													1a 1b 	{'lg': 'Hit', 'mrp1': 'DUR₅=@feucht@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
24	VSNF 12.112		523	Vs. 4	2		<num/>2	2			<num/>2										1	{'lg': 'Hit', 'mrp1': '2@zwei@@QUANcar@'}
25	VSNF 12.112		523	Vs. 4	PA		<aGr><laes_in/>PA<laes_fin/></aGr>	#⸢PA⸣#													1a 1b 1c 1d 	{'lg': 'Hit', 'mrp1': 'PARĪSU@(Hohlmaß)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@', 'mrp2': 'PA=@Laub@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(GIŠ)'}
26	VSNF 12.112		523	Vs. 4	ḪÁD.DU.A		<sGr>ḪÁD.DU.<del_in/>A</sGr>	ḪÁD.DU.[A													1a 1b 	{'lg': 'Hit', 'mrp1': 'ḪÁD.DU.A=@trocken@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
27	VSNF 12.112		523	Vs. 4			<sGr><del_fin/></sGr>	]														{'lg': 'Hit'}
28	VSNF 12.112		523	Vs. 5	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
29	VSNF 12.112		523	Vs. 5	DÍLIM.GAL		<sGr>DÍLIM.GAL</sGr>	DÍLIM.GAL													1a 1b 	{'lg': 'Hit', 'mrp1': 'DÍLIM.GAL=@Schale@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@DUG/GIŠ'}
30	VSNF 12.112		523	Vs. 5	GEŠTIN		"<sGr><del_in/>GE<del_fin/>ŠTIN</sGr><corr c=""?""/>"	[GE]ŠTIN					"[GE]ŠTIN<corr c=""?""/>"								2e 	{'lg': 'Hit', 'mrp1': 'GEŠTIN=@Weinfunktionär@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(LÚ)', 'mrp2': 'GEŠTIN=a-@Wein@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(GIŠ)'}
31	VSNF 12.112		523	Vs. 5	ḪÁD.DU.A		"<sGr>ḪÁD.DU.〈A〉</sGr><corr c=""?""/>"	ḪÁD.DU.〈A〉					"〈A〉<corr c=""?""/>"		〈A〉						1e 	{'lg': 'Hit', 'mrp1': 'ḪÁD.DU.A=@trocken@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
32	VSNF 12.112		523	Vs. 5	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
33	VSNF 12.112		523	Vs. 5	DÍLIM.GAL		<sGr>DÍLIM.<laes_in/>GAL</sGr>	DÍLIM.⸢GAL													1a 1b 	{'lg': 'Hit', 'mrp1': 'DÍLIM.GAL=@Schale@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@DUG/GIŠ'}
34	VSNF 12.112		523	Vs. 5			"<c type=""sign""/>UŠ<corr c=""?""/><laes_fin/>-ma"	UŠ⸣-ma				"<c type=""sign""/>UŠ⸣"	"UŠ<corr c=""?""/>"									{'lg': 'Hit'}
35	VSNF 12.112		523	Vs. 5			<del_in/>	[														{'lg': 'Hit'}
36	VSNF 12.112		523	Vs. 5			"<space c=""4""/>"	****														{'lg': 'Hit'}
37	VSNF 12.112		523	Vs. 5			<del_fin/>	]														{'lg': 'Hit'}
38	VSNF 12.112		523	Vs. 6	Ì.NUN		<sGr>Ì.NUN</sGr>	Ì.NUN													1a 1b 	{'lg': 'Hit', 'mrp1': 'Ì.NUN=@Butterschmalz@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
39	VSNF 12.112		523	Vs. 6	3		<num/>3	3			<num/>3										1	{'lg': 'Hit', 'mrp1': '3@drei@@QUANcar@'}
40	VSNF 12.112		523	Vs. 6	UDU		<sGr>UDU</sGr>	UDU													1a 1b 	{'lg': 'Hit', 'mrp1': 'UDU=@Schaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ABL(UNM)} { j → INS(UNM)} { k → VOC.SG(UNM)} { l → VOC.PL(UNM)}@28.3.1.1.2@(UZU)'}
41	VSNF 12.112		523	Vs. 6	2		<num/>2	2			<num/>2										1	{'lg': 'Hit', 'mrp1': '2@zwei@@QUANcar@'}
42	VSNF 12.112		523	Vs. 6	GU₄		<sGr><laes_in/>GU₄<laes_fin/></sGr>	⸢GU₄⸣													1a 1b 	{'lg': 'Hit', 'mrp1': 'GU₄=u-@Rind@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.3.1.1.3@'}
43	VSNF 12.112		523	Vs. 6	NIGA		<sGr>NIGA</sGr>	NIGA													1a 1b 	{'lg': 'Hit', 'mrp1': 'NIGA=@fett@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
44	VSNF 12.112		523	Vs. 6	Éni		<sGr><laes_in/>É</sGr>-ni<laes_fin/>	⸢É-ni⸣													1	{'lg': 'Hit', 'mrp1': 'É=@Haus@D/L.SG@28.16@', 'mrp2': 'per, parn-@Haus@D/L.SG@16@'}
45	VSNF 12.112		523	Vs. 6			<del_in/>	[														{'lg': 'Hit'}
46	VSNF 12.112		523	Vs. 6			"<space c=""6""/>"	******														{'lg': 'Hit'}
47	VSNF 12.112		523	Vs. 6			<del_fin/>	]														{'lg': 'Hit'}
48	VSNF 12.112		523	Vs. 7	A-NA DAM		<aGr>A-NA</aGr> <sGr>DAM</sGr>	#A-NA# DAM													1a 	{'lg': 'Hit', 'mrp1': 'DAM=@Ehefrau@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@29.1.1@'}
49	VSNF 12.112		523	Vs. 7	išari		<d>m</d>i-ša-ri	~m~i-ša-ri													1c 	{'lg': 'Hit', 'mrp1': 'išar=i-@Išari@{ a → Nm.NOM.SG(UNM)} { b → PNm.ACC.SG(UNM)} { c → PNm.GEN.SG(UNM)} { d → PNm.D/L.SG} { e → PNm.ABL(UNM)} { f → PNm.INS(UNM)} { g → PNm.VOC.SG}@38.3@M'}
50	VSNF 12.112		523	Vs. 7			<del_in/>	[														{'lg': 'Hit'}
51	VSNF 12.112		523	Vs. 8			<del_in/>	[														{'lg': 'Hit'}
52	VSNF 12.112		523	Vs. 8			"<space c=""24""/>"	************************														{'lg': 'Hit'}
53	VSNF 12.112		523	Vs. 8			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
54	VSNF 12.112		523	Vs. 8	GÍR		<sGr>GÍR</sGr>	GÍR													1sg 	{'lg': 'Hit', 'mrp1': 'GÍR=@Messer@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(GIŠ/URUDU)'}
55	VSNF 12.112		523	Vs. 8	A-NA DUMU		<aGr>A-NA</aGr> <sGr>DUMU</sGr>	#A-NA# DUMU													1a 	{'lg': 'Hit', 'mrp1': 'DUMU=la-@Kind@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1.2@'}
56	VSNF 12.112		523	Vs. 8			<d>m</d>x<del_in/>	~m~x[													DEL	{'lg': 'Hit'}
57	VSNF 12.112		523	Vs. 9			<del_in/>	[														{'lg': 'Hit'}
58	VSNF 12.112		523	Vs. 9			"<space c=""24""/>"	************************														{'lg': 'Hit'}
59	VSNF 12.112		523	Vs. 9			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
60	VSNF 12.112		523	Vs. 9	GÍR		<sGr>GÍR</sGr>	GÍR													1sg 	{'lg': 'Hit', 'mrp1': 'GÍR=@Messer@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(GIŠ/URUDU)'}
61	VSNF 12.112		523	Vs. 9	A-NA		<aGr>A-N<del_in/>A</aGr>	#A-N[A#													1all 	{'lg': 'Hit', 'mrp1': 'ANA@zu@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@@'}
62	VSNF 12.112		523	Vs. 10			<del_in/>	[														{'lg': 'Hit'}
63	VSNF 12.112		523	Vs. 10			"<space c=""31""/>"	*******************************														{'lg': 'Hit'}
64	VSNF 12.112		523	Vs. 10			<del_fin/>x<del_in/>	]x[													DEL	{'lg': 'Hit'}
65	VSNF 12.112		523	Vs. 11			<del_in/>	[														{'lg': 'Hit'}
66	VSNF 12.112		523	Vs. 11			"<space c=""30""/>"	******************************														{'lg': 'Hit'}
67	VSNF 12.112		523	Vs. 11			<del_fin/>x<del_in/>	]x[													DEL	{'lg': 'Hit'}
68	VSNF 12.112		523	Rs. 1′			<del_in/>	[														{'lg': 'Hit'}
69	VSNF 12.112		523	Rs. 1′			"<space c=""13""/>"	*************														{'lg': 'Hit'}
70	VSNF 12.112		523	Rs. 1′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
71	VSNF 12.112		523	Rs. 1′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
72	VSNF 12.112		523	Rs. 2′			<del_in/>	[														{'lg': 'Hit'}
73	VSNF 12.112		523	Rs. 2′	AMAR.UTU		<d>D</d><sGr>AMA<del_fin/>R.UT<del_in/>U</sGr>	~D~AMA]R.UT[U													1sg 	{'lg': 'Hit', 'mrp1': 'AMAR.UTU=@Šanta@{ a → DN.NOM.SG(UNM)} { b → DN.ACC.SG(UNM)} { c → DN.NOM.PL(UNM)} { d → DN.ACC.PL(UNM)} { e → DN.GEN.SG(UNM)} { f → DN.GEN.PL(UNM)} { g → DN.D/L.SG(UNM)} { h → DN.D/L.PL(UNM)} { i → DN.ABL(UNM)} { j → DN.INS(UNM)} { k → DN.VOC.SG(UNM)} { l → DN.VOC.PL(UNM)}@36.6@D'}
74	VSNF 12.112		523	Rs. 3′	A-NA		"<aGr><del_in/>A-NA</aGr><corr c=""?""/><del_fin/>"	#[A-NA#]					"NA~<corr c=""?""/>"								1a 	{'lg': 'Hit', 'mrp1': 'ANA@zu@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@@'}
75	VSNF 12.112		523	Rs. 3′			"<d>m</d>x-x-r<del_in/>a<corr c=""?""/><del_fin/>-x<del_in/>"	~m~x-x-r[a]-x[					"r[a<corr c=""?""/>"								DEL	{'lg': 'Hit'}
76	VSNF 12.112		523	Rs. 4′			<del_in/>	[														{'lg': 'Hit'}
77	VSNF 12.112		523	Rs. 4′			"<space c=""11""/>"	***********														{'lg': 'Hit'}
78	VSNF 12.112		523	Rs. 4′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
79	VSNF 12.112		523	Rs. 4′	A-NA		<aGr>A-NA</aGr>	#A-NA#													1a 	{'lg': 'Hit', 'mrp1': 'ANA@zu@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@@'}
80	VSNF 12.112		523	Rs. 4′	ap~		<d>m</d>ap-<del_in/>	~m~ap-[													DEL	{'lg': 'Hit'}
81	VSNF 12.112		523	Rs. 5′			<del_in/>	[														{'lg': 'Hit'}
82	VSNF 12.112		523	Rs. 5′			"<space c=""11""/>"	***********														{'lg': 'Hit'}
83	VSNF 12.112		523	Rs. 5′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
84	VSNF 12.112		523	Rs. 5′	A-NA DUMU		<aGr>A-NA</aGr> <sGr>DUMU</sGr>	#A-NA# DUMU													1a 	{'lg': 'Hit', 'mrp1': 'DUMU=la-@Kind@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1.2@'}
85	VSNF 12.112		523	Rs. 5′			<d>m</d><del_in/>	~m~[														{'lg': 'Hit'}
86	VSNF 12.112		523	Rs. 6′	1-NU-TUM		<del_in/><num/>1<aGr>-NU-TU<del_fin/>M</aGr>	[1-#NU-TU]M#			<num/>1										1a 1b 	{'lg': 'Hit', 'mrp1': 'IŠTĒNŪTU@Satz@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → GEN.SG(UNM)} { d → D/L.SG(UNM)} { e → ALL(UNM)} { f → ABL(UNM)} { g → INS(UNM)} { h → VOC.SG(UNM)}@@'}
87	VSNF 12.112		523	Rs. 6′	A-NA DUMU		<aGr>A-NA</aGr> <sGr>DUMU</sGr>	#A-NA# DUMU													1a 	{'lg': 'Hit', 'mrp1': 'DUMU=la-@Kind@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1.2@'}
88	VSNF 12.112		523	Rs. 6′	ša~		<d>m</d><laes_in/>ša<laes_fin/>-<del_in/>	~m~⸢ša⸣-[													DEL	{'lg': 'Hit'}
89	VSNF 12.112		523	Rs. 7′	n		<del_in/><num/>n	[n			<num/>n										1	{'lg': 'Hit', 'mrp1': 'n@(unbekannte Zahl)@@QUANcar@'}
90	VSNF 12.112		523	Rs. 7′	TA-PAL		<aGr>TA-P<del_fin/>AL</aGr>	#TA-P]AL#													1c 1d 	{'lg': 'Hit', 'mrp1': 'TĀPALU@Paar@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
91	VSNF 12.112		523	Rs. 7′	ḪUB.BI		"<sGr>ḪUB.BI</sGr><d>ḪI.A</d><corr c=""!""/>"	ḪUB.BI~ḪI.A~					"A}<corr c=""!""/>"								1c 1d 	{'lg': 'Hit', 'mrp1': 'ḪUB.BI=2@Ohrring@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@', 'mrp2': 'ḪUB.BI=@Kulttänzer@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@LÚ'}
92	VSNF 12.112		523	Rs. 7′	A-NA DUMU		<aGr><laes_in/>A<laes_fin/>-NA</aGr> <sGr>DU<del_in/>MU</sGr>	#⸢A⸣-NA# DU[MU													1a 	{'lg': 'Hit', 'mrp1': 'DUMU=la-@Kind@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1.2@'}
93	VSNF 12.112		523	Rs. 7′			<d>m</d>	~m~														{'lg': 'Hit'}
94	VSNF 12.112		523	Rs. 8′	1-NU-TUM		<del_in/><num/>1<aGr>-NU-T<del_fin/>UM</aGr>	[1-#NU-T]UM#			<num/>1										1a 1b 	{'lg': 'Hit', 'mrp1': 'IŠTĒNŪTU@Satz@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → GEN.SG(UNM)} { d → D/L.SG(UNM)} { e → ALL(UNM)} { f → ABL(UNM)} { g → INS(UNM)} { h → VOC.SG(UNM)}@@'}
95	VSNF 12.112		523	Rs. 8′	A-NA DUMU		<aGr>A-NA</aGr> <sGr>DUMU</sGr>	#A-NA# DUMU													1a 	{'lg': 'Hit', 'mrp1': 'DUMU=la-@Kind@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1.2@'}
96	VSNF 12.112		523	Rs. 8′	šaššaši		<d>m</d>ša-aš-ša-š<del_in/>i(-)	~m~ša-aš-ša-š[i(-)													1d 	{'lg': 'Hit', 'mrp1': 'šaššaši=[-@Šaššaš[i@{ a → PNm.NOM.SG(UNM)} { b → PNm.ACC.SG(UNM)} { c → PNm.GEN.SG(UNM)} { d → PNm.D/L.SG(UNM)} { e → PNm.ABL(UNM)} { f → PNm.INS(UNM)} { g → PNm.VOC.SG(UNM)}@38.1@M'}
97	VSNF 12.112		523	Rs. 9′	1-NU-TUM		<del_in/><num/>1<aGr>-NU<del_fin/>-TUM</aGr>	[1-#NU]-TUM#			<num/>1										1a 1b 	{'lg': 'Hit', 'mrp1': 'IŠTĒNŪTU@Satz@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → GEN.SG(UNM)} { d → D/L.SG(UNM)} { e → ALL(UNM)} { f → ABL(UNM)} { g → INS(UNM)} { h → VOC.SG(UNM)}@@'}
98	VSNF 12.112		523	Rs. 9′	A-NA DUMU		<aGr>A-NA</aGr> <sGr>DUMU</sGr>	#A-NA# DUMU													1a 	{'lg': 'Hit', 'mrp1': 'DUMU=la-@Kind@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1.2@'}
99	VSNF 12.112		523	Rs. 9′	pia~		<d>m</d>pí-<laes_in/>ia<laes_fin/>-<del_in/>	~m~pí-⸢ia⸣-[													DEL	{'lg': 'Hit'}
0	Bo 8812	Bo 8812	523	1′			"<space c=""5""/>"	*****														{'lg': 'Hit'}
1	Bo 8812	Bo 8812	523	1′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
2	Bo 8812	Bo 8812	523	1′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
3	Bo 8812	Bo 8812	523	2′			"<space c=""4""/>"	****														{'lg': 'Hit'}
4	Bo 8812	Bo 8812	523	2′			<del_fin/>	]														{'lg': 'Hit'}
5	Bo 8812	Bo 8812	523	2′	5		"<laes_in/><num/>5<corr c=""?""/><laes_fin/>"	⸢5⸣			<num/>5		"5<corr c=""?""/>"								1	{'lg': 'Hit', 'mrp1': '5@fünf@@QUANcar@'}
6	Bo 8812	Bo 8812	523	2′	ME		<aGr>ME</aGr>	#ME#													1	{'lg': 'Hit', 'mrp1': 'MĒ@hundert@QUANcar@@', 'mrp2': 'MÛ@Wasser@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@', 'mrp3': 'ME=@nehmen@3SG.PRS@II.29.1@'}
7	Bo 8812	Bo 8812	523	2′	4		"<num/>4<corr c=""?""/>"	4			<num/>4		"4<corr c=""?""/>"								1	{'lg': 'Hit', 'mrp1': '4@vier@@QUANcar@'}
8	Bo 8812	Bo 8812	523	2′		x-ri-iš	x-ri-iš	x-ri-iš													DEL	{'lg': 'Hit'}
9	Bo 8812	Bo 8812	523	2′			<del_in/>	[														{'lg': 'Hit'}
10	Bo 8812	Bo 8812	523	3′			"<space c=""4""/>"	****														{'lg': 'Hit'}
11	Bo 8812	Bo 8812	523	3′			<del_fin/>	]														{'lg': 'Hit'}
12	Bo 8812	Bo 8812	523	3′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
13	Bo 8812	Bo 8812	523	3′	LI-IM		<aGr>LI-IM</aGr>	#LI-IM#													1	{'lg': 'Hit', 'mrp1': 'LĪM@tausend@QUANcar@@'}
14	Bo 8812	Bo 8812	523	3′	NINDA		<sGr>NINDA</sGr>	NINDA													1a 1b 	{'lg': 'Hit', 'mrp1': 'NINDA=@Brot@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@'}
15	Bo 8812	Bo 8812	523	3′	30-iš		<num/>30-iš	30-iš			<num/>30										1	{'lg': 'Hit', 'mrp1': '30-iš@30mal@@QUANmul@'}
16	Bo 8812	Bo 8812	523	3′			<del_in/>	[														{'lg': 'Hit'}
17	Bo 8812	Bo 8812	523	4′			"<space c=""4""/>"	****														{'lg': 'Hit'}
18	Bo 8812	Bo 8812	523	4′			<del_fin/>	]														{'lg': 'Hit'}
19	Bo 8812	Bo 8812	523	4′	50-iš		<num/>50-iš	50-iš			<num/>50										1	{'lg': 'Hit', 'mrp1': '50-iš@50mal@@QUANmul@'}
20	Bo 8812	Bo 8812	523	4′	5		<num/>5	5			<num/>5										1	{'lg': 'Hit', 'mrp1': '5@fünf@@QUANcar@'}
